name,country_name,region_name,star_label,year,address,phone,hours,cuisine,price_text,price_level,lat,lng,description,facilities,image_url,detail_url
팔레트,한국,부산,1스타,2026,"해운대구 달맞이길 65번길 154, 3층, Busan, 48576, KOR",+82 51-626-2364,,컨템퍼러리,,,35.15659,129.17844,"프렌치 퀴진을 기반으로 자유롭게 구성에 변화를 준 현대적 요리를 선보이는 팔레트.  이곳의 감각적인 요리들은 김재훈 셰프가 경험한 요리 문화의 다양성이 바탕이 되었다. 고향 부산에서 당차게 팔레트를 오픈한 이후 요리적으로 다양한 도전과 레스토랑의 컨셉 변화를 시도한 결과, 그가 그린 팔레트의 발전적인 모습이 현재의 요리에 담겨져 있다. 다이닝만큼은 옛것을 고수하려는 부산의 다이닝 씬에서 다양한 시도를 하는 그의 요리가 어떠한 형태로 발전하게 될지 기대가 된다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/065340b10a8748438c27dfef56f9520a.jpg?width=1000,https://guide.michelin.com/kr/ko/busan-region/busan_1025838/restaurant/palate
슌사이 쿠보,한국,부산,빕구르망,2026,"북구 양달로 4번길 17, Busan, 46517, KOR",+82 51-365-2959,,장어,,,35.24088,129.01472,슌사이 쿠보는 히츠마부시 전문점이다. 일본에서 수련한 셰프는 히츠마부시의 맛과 품질을 자신이 추구하는 명확한 기준까지 끌어올리기 위해 정진하고 있다. 정성껏 소스를 발라 구운 장어의 그윽한 향과 씹는 맛을 살린 식감이 고슬고슬 잘 지어진 밥과 어우러져 조화로운 맛을 준다. 어린이용 장어 덮밥도 준비하여 아이를 동반한 가족 손님에 대한 배려도 잊지 않았다. 또한 과거 슌사이 쿠보의 갓포 요리를 기억하는 손님들을 위해 기본에 충실한 가벼운 안줏거리도 제공하고 있다.,,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/0210e4153cde426c935bbae2e098e636.jpg?width=1000,https://guide.michelin.com/kr/ko/busan-region/busan_1025838/restaurant/shunsai-kubo
평양집,한국,부산,빕구르망,2026,"북구 금곡대로 20번길 21, Busan, 46547, KOR",+82 51-331-5445,,만두,,,35.21213,129.00586,"이름에서 알 수 있듯 이북식 만두와 녹두전을 맛볼 수 있는 곳이다. 직접 빚은 만두에는 김치와 당면, 두부와 야채가 보들보들한 얇은 만두피에 가득 차 있고, 양지와 사태를 오랜 시간 우려낸 깔끔하고 시원한 국물이 함께 나온다. 양념한 고기 고명이 올라가는 만둣국은 김치만두와 두부만두 중에서 선택이 가능하며 국물의 진한 감칠맛과 잘 어울린다. 맷돌에 곱게 갈아 만든 녹두전은 포슬포슬한 질감에 숙주나물의 아삭함이 더해져 부드럽고 바삭한 식감이 일품이다. 작지만 깔끔하게 유지되는 공간에서 사장님과 가족들이 만둣국을 직접 만든다. 마음이 따뜻해지는 만둣국 한 그릇을 이곳에서 꼭 경험해 보기를 바란다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/859605683a3d4fbda884ce31ad3b58b5.jpeg?width=1000,https://guide.michelin.com/kr/ko/busan-region/busan_1025838/restaurant/pyeongyangjip
정짓간,한국,부산,빕구르망,2026,"사하구 비봉로 6, Busan, 49419, KOR",+82 51-293-2900,,돼지국밥,,,35.09561,128.96248,"'정짓간'은 '부엌'의 경상도 방언이다. 2011년 문을 연 정짓간은 부산식 돼지국밥 전문점이다. 국밥에 들어가는 육수를 매일 직접 끓여 준비하는데 진한 사골국같이 뽀얀 국물은 깔끔하고 고소하면서도 담백한 맛이 일품이다. 국밥에 듬뿍 올라가 있는 얇고 부들부들한 고기와 부속 고기, 순대 등 원하는 재료를 선택해서 즐길 수 있다. 항정살로 만든 수육과 막국수도 이곳의 대표 메뉴. 24시간 운영한다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/de7cc1266405418ebe553b063c374aa4.jpg?width=1000,https://guide.michelin.com/kr/ko/busan-region/busan_1025838/restaurant/jeongjitgan
코르 파스타바,한국,부산,빕구르망,2026,"부산진구 동성로 25번길 13, 2층, Busan, 47305, KOR",+82 10-2366-4570,,이탤리언,,,35.15264,129.06769,"부산 전포동의 힙한 골목길 2층. 레스토랑 문을 열면 개방된 주방에서 분주히 움직이는 셰프들과 10석 남짓한 카운터 테이블이 눈에 들어온다. ‘코르 파스타 바‘라는 이름처럼 이곳에는 직접 제면한 파스타를 다양하게 선보인다. 진한 비스크 풍미의 스파게티, 이탈리아 어란이 들어간 보타르가 파스타, 한우를 사용한 라구까지 클래식 이탤리언 테이스트를 지향하는 셰프의 메뉴를 즐길 수 있다. 1인 1주류 주문이 필수이니 파스타와 함께 합리적인 가격대의 와인도 음미해 보시길.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/a3d4ae03b2c74a3880174f824289ac10.jpeg?width=1000,https://guide.michelin.com/kr/ko/busan-region/busan_1025838/restaurant/cor-pasta-bar
바오하우스,한국,부산,빕구르망,2026,"부산진구 서전로 38번길 62-9, Busan, 47294, KOR",+82 10-4888-1041,,타이완,,,35.15488,129.06335,"바오하우스는 대만식 요리를 기반으로 삼아 캐주얼하고 심플한 요리를 선보인다. 셰프는 이처럼 요리의 문턱을 낮춤으로써 친숙하면서도 이국적인 중화권 요리를 편하게 즐길 수 있게 한다. 바오하우스에서는 대만식 찐빵 ‘바오’와 대만식 간장 소스 삼겹살 덮밥 ‘루로우판’, 마파두부, 어향가지튀김 등 음식 본연의 풍미와 셰프의 아이디어가 접목된 요리를 가볍게 즐길 수 있다. 레스토랑의 공간이 넓지 않고 예약을 받지 않으므로 대기 시간이 있을 수 있다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/4691374996b84063b8fcdd00166f82d9.jpg?width=1000,https://guide.michelin.com/kr/ko/busan-region/busan_1025838/restaurant/bao-haus
야키토리 온정,한국,부산,빕구르망,2026,"부산진구 동천로 108번길 9-7, Busan, 47247, KOR",+82 10-2281-9293,,야키토리,,,35.15866,129.06284,밝고 활기찬 분위기의 야키토리 온정에서는 선택 가능한 두 가지 야키토리 코스 외에 여러 가지 단품을 즐길 수 있다. 비장탄으로 구운 야키토리는 셰프의 정확한 불 조절 덕분에 쫄깃하고 육즙이 풍부하다. 당일 식당에서 발골·해체한 토종닭의 각 부위가 숯향과 어우러지면서 담백하면서도 깊은 풍미를 선사한다. 야키토리와 사케를 맛있게 즐긴 다음 식사 메뉴로 선택할 수 있는 맑은 닭곰탕은 속을 든든히 채워준다. 벽돌집 아치 안에 자리한 듯한 편안한 분위기 속에서 다양한 니혼슈와 위스키를 야키토리와 즐겨 보기를 권한다.,,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/dfe7847984624d82a2b008f39cf3b197.jpeg?width=1000,https://guide.michelin.com/kr/ko/busan-region/busan_1025838/restaurant/yakitori-onjung
백일평냉,한국,부산,빕구르망,2026,"수영구 남천바다로 10번길 29, Busan, 48314, KOR",+82 51-625-5515,,냉면,,,35.14855,129.11164,"백일평냉은 딱 100일만 운영하는 냉면집으로 2023년 하반기에 큰 주목을 받았던 곳이다. 냉면 맛에 대한 확신이 분명했던 곽동훈 대표는 2024년 3월 3일 '뛰어날 백'과 '편안할 일'을 합친 '백일'이라는 이름의 평양냉면집을 정식으로 오픈했다. 전국 각지를 돌며 유명 평양냉면집의 맛을 연구한 끝에 백일평냉 고유의 맛을 완성시킬 수 있었다. 섬세하며 은은한 감칠맛이 느껴지는 육수 한 모금에서 이곳의 냉면 맛을 충분히 엿볼 수 있다. 냉면 외에도 접시 불고기, 어복쟁반, 만두 같은 한식 메뉴가 다양하게 준비되어 있어 술자리로도 안성맞춤이다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/ea13b339ad744c609b0eeccc59e1e5b0.jpeg?width=1000,https://guide.michelin.com/kr/ko/busan-region/busan_1025838/restaurant/100-1-pyeongnaeng
한월관,한국,부산,빕구르망,2026,"수영구 광안로 62번길 10, Busan, 48303, KOR",+82 51-711-7025,,곰탕,,,35.15469,129.11854,"한월관의 곰탕 한 그릇에는 식재료에 대한 자부심과 그 맛을 살리기 위한 노력이 담겨 있다. 한월관에서는 식용으로 키운 미경산 한우 암소만을 사용한 덕분에 곰탕 국물에서 특유의 은은한 육향을 즐길 수 있다. 이곳의 곰탕은 맑은 고기 육수 또는 진한 사골 육수 중에서 선택할 수 있다. 이뿐만 아니라 곰탕에 올라가는 양지와 차돌, 도가니를 기호에 맞게 선택할 수 있어 곰탕 한 그릇만으로도 다양한 한우의 맛을 즐길 수 있다. 유기그릇에 정갈하게 제공되는 김치를 비롯한 기본 찬들도 곰탕의 맛과 잘 어울린다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/4a353be278164083a92955b2494a9a48.jpeg?width=1000,https://guide.michelin.com/kr/ko/busan-region/busan_1025838/restaurant/hanwolgwan
비비재,한국,부산,빕구르망,2026,"수영구 남천바다로 10번길 45, Busan, 48314, KOR",+82 70-8287-1035,,비빔밥,,,35.14795,129.11142,"비빔밥은 그 식재료의 구성에 따라 다양한 맛의 변화를 만들어 낼수 있는 매력적인 한식이다. 비비재는 이처럼 다양한 식재료의 조합을 통해 색다른 맛의 비빔밥을 선보이는 곳이다. 기본이 되는 전통적 비빔밥 외에 제철 식재료를 독창적으로 조합해 만든 비빔밥 등 익숙하지만 흥미로운 비빔밥 메뉴를 경험할 수 있다. 또 하나, 모든 비빔밥 메뉴를 따끈따끈한 돌솥 비빔밥으로 변경할 수 있어 기호에 맞게 즐길 수 있다는 것도 장점이다. 평범한 비빔밥에 다양한 맛의 색채를 입히고 있는 비비재의 노력이 흥미롭다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/3799b1c8f4f8455b90bee2c1073d1698.jpeg?width=1000,https://guide.michelin.com/kr/ko/busan-region/busan_1025838/restaurant/bibijae
동경밥상,한국,부산,빕구르망,2026,"수영구 남천바다로 34-6, Busan, 48304, KOR",+82 70-7576-1428,,장어,,,35.14839,129.11386,부산의 정취가 돋보이는 광안리 해수욕장의 익숙한 거리 분위기에서 벗어나 레스토랑의 정문에 이르면 사뭇 차분하고 정적인 분위기가 감돈다. 일본의 대표적인 장어 덮밥인 우나쥬와 히츠마부시를 선보이는 동경 밥상의 모습이다. 김태우 셰프의 손을 거친 동경 밥상의 음식에서 이 요리의 정통성을 표현하고자 하는 그의 노력이 엿보인다. 두툼하게 씹히는 우나기는 본연의 풍미가 도드라지고 감칠맛 나는 소스와 잘 어우러진다. 무엇보다 최근 도정을 원칙으로 하는 윤기 나는 쌀밥과의 조화가 입맛을 당긴다. 정통성 있는 레시피를 존중하며 디테일하게 자신만의 맛을 더해가는 모습이 요리에 대한 신뢰로 이어진다.,,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/48fc3bc0a2134e51a10a54cc93160e72.jpeg?width=1000,https://guide.michelin.com/kr/ko/busan-region/busan_1025838/restaurant/tokyo-babsang
안목,한국,부산,빕구르망,2026,"수영구 광남로 22번길 3, Busan, 48307, KOR",+82 70-8778-0519,,돼지국밥,,,35.14492,129.11076,"우리가 기억하는 돼지 국밥의 맛이나 멋과는 다른, 새로운 형태의 돼지 국밥을 제안한 안목. 안목은 단순히 기존의 국밥과 형태만 달리한 것이 아닌, 고개가 끄덕여지는 돼지 국밥의 맛을 선사한다. 돼지 국밥은 특유의 풍미를 가지고 있지만 그 안에서 한국의 다른 국물 음식을 떠올리게 하는 오묘한 맛이 있다. 돼지 국밥의 일번지라 할 부산에서 수많은 유명 돼지 국밥과 맛에 있어 확실한 차별화를 꾀하면서도, 요리는 다양한 방향성을 갖고 변화하고 발전한다는 느낌을 주는 레스토랑이다. 개개인의 취향 차이가 있겠지만 다대기나 새우젓을 넣지 않고 이곳만의 돼지 국밥을 있는 그대로 즐겨 보는 것도 좋을 것 같다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/bb4db791d8e84d4da6cedb55bbe92587.jpg?width=1000,https://guide.michelin.com/kr/ko/busan-region/busan_1025838/restaurant/anmok
피리피리,한국,부산,빕구르망,2026,"수영구 무학로 33번길 54, Busan, 48268, KOR",+82 10-7997-4143,,타이,,,35.16379,129.11807,피리피리는 외관은 투박해 보이지만 태국 현지의 골목 식당을 그대로 옮겨 놓은 듯한 이국적인 모습이 시선을 사로잡는다. 피리피리에서는 태국 고유의 맛을 바탕으로 로컬의 입맛에 맞게 재해석된 태국 요리를 맛볼 수 있다. 대표 메뉴인 푸팟퐁 커리는 부드러운 게살과 풍미 가득한 커리 소스가 조화를 이루어 흰밥에 곁들이기 좋다. 자극적인 신맛과 매콤함이 어우러진 똠얌 수프도 일품이지만 이 똠얌이 들어간 복음밥 카오팟 똠얌 또한 별미다. 의도한 듯 올드한 인테리어는 태국 현지의 다이닝 분위기를 잘 표현했다. 감각적인 공간에서 즐기는 태국 요리와 칵테일 한 잔이 마치 현지에 있는 듯한 즐거움을 선사한다.,,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/4915f2f049cd4534ab03a32ae2cf07b2.jpg?width=1000,https://guide.michelin.com/kr/ko/busan-region/busan_1025838/restaurant/pili-pili
뫼밀집,한국,부산,빕구르망,2026,"해운대구 마린시티 3로 23, 오렌지 프라자 2층, Busan, 48118, KOR",+82 51-744-9944,,메밀국수,,,35.15663,129.14695,"국산 100% 메밀로 직접 면을 만들어, 메밀 본연의 담백한 맛과 쫄깃한 식감이 돋보이는 곳이다. 비빔 메밀은 매콤한 맛이 중심이라면, 들기름 메밀과 물 메밀은 은은한 메밀의 향을 온전히 즐기기에 적합하다. 특히 들기름 메밀에 곁들이는 감칠맛 깊은 냉육수는 또 다른 풍미를 선사한다. 탱탱한 편육 역시 메밀면과 잘 어울려 만족감을 더한다. 제면실에서 정성껏 빚어낸 순수한 메밀의 맛을 경험해볼 만한 곳이다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/902825455c754b94a0e7127cfb8950a4.jpeg?width=1000,https://guide.michelin.com/kr/ko/busan-region/busan_1025838/restaurant/moemiljip
부다면옥,한국,부산,빕구르망,2026,"해운대구 중동 1로 36, 2층, Busan, 48095, KOR",+82 51-746-8872,,냉면,,,35.16237,129.16298,"반여동의 부다밀면에 익숙한 분들이라면 부다면옥이라는 이름이 생소하지 않을 것이다. 지난 2021년에 이곳 해운대로 자리를 옮긴 부다면옥은 100% 순 메밀면으로 만든 평양냉면을 판매한다. 뚝뚝 끊길 것 같지만 제법 탄력도 있고 씹을수록 고소한 순면, 그리고 한우를 우린 국물에 채수를 섞어 구수하고 슴슴한 감칠맛이 풍부한 국물이 일품이다. 새콤달콤한 무와 얼갈이, 오이 같은 고명이 따로 나오는데 취향에 따라 얹어 먹으면 그 맛에 중독될 것이다. 꼬리곰탕 역시 훌륭하다. 듬뿍 넣은 소꼬리를 오래 고아 만든 국물은 진하고 깊은 맛을 지니며, 부드럽게 익은 살코기가 더해져 든든하고 포근한 한 그릇을 완성한다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/e7e077afbf70406096936f92b0c2f2ed.jpg?width=1000,https://guide.michelin.com/kr/ko/busan-region/busan_1025838/restaurant/buda-myeonoak
해목,한국,부산,빕구르망,2026,"해운대구 구남로 24번길 8, Busan, 48094, KOR",+82 51-746-3730,,일식,,,35.16174,129.15977,"외지인과 현지인의 발걸음이 꾸준히 이어지는 해목은 대중적인 일식 요리를 선보인다. 파란색 담장과 어딘가 이국적인 구조물이 주변과는 또 다른 분위기를 자아낸다. 원목 베이스의 인테리어와 다다미 좌석 역시 이국적 정취를 느끼게 하는 데 한몫한다. 해목은 일본식 덮밥 서너 가지와 사시미, 튀김, 타다끼 요리 등을 제공하지만 대표 메뉴는 뭐니뭐니 해도 히츠마부시이다. 그윽한 훈연의 풍미와 감칠맛 나는 소스의 맛을 머금은 우나기는 고슬고슬하게 지은 밥과 잘 어울린다. 해목은 부산 본점 외에 서울에서도 분점을 운영 중이다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/cb526d4a250c44668abed3e241d74252.jpeg?width=1000,https://guide.michelin.com/kr/ko/busan-region/busan_1025838/restaurant/haemok
나가하마 만게츠,한국,부산,빕구르망,2026,"해운대구 우동 1로 57, Busan, 48088, KOR",+82 51-731-0886,,라멘,,,35.16664,129.15748,해리단길 안쪽으로 깊숙이 들어가면 긴 줄이 보인다. 1960년대에 후쿠오카 나가하마에서 시작한 라멘 전문점이 부산에 처음 지점을 연 곳이다. 이곳의 라멘은 돈 사골을 오랜 시간 고아 낸 국물에 비법 간장을 넣어 진하면서도 무겁지 않은 맛을 낸다. 취향에 따라 면의 삶기 정도를 선택할 수 있고 생마늘이나 매운 소스를 첨가해 즐길 수도 있다. 짜게 느껴진다면 국물을 더 요청할 수도 있으니 망설이지 말고 취향껏 추가해 먹어볼 것을 권한다.,,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/ba3846ac16e743f59fa2c37df6bbdcbb.jpg?width=1000,https://guide.michelin.com/kr/ko/busan-region/busan_1025838/restaurant/nagahama-mangetsu
아르프,한국,부산,빕구르망,2026,"영도구 태종로 99번길 35, Busan, 49035, KOR",+82 10-5588-1368,,비건,,,35.09293,129.04258,"100% 비건 음식만을 서빙하는 아르프. Around Plant에서 앞 글자를 따 만든 이름인데 둥그런 지구의 긍정적이고 윤리적인 식탁과 채소 요리의 무한한 가능성을 표현한 상호라고 한다. 쌀로 직접 만든 와인과 함께 고기가 들어가지 않은 음식을 만나볼 수 있는데 ‘비건 요리는 맛없다’는 편견을 단박에 깨뜨린다. 시그니처 메뉴인 고사리 파스타는 고사리와 버섯을 말려 식감을 극대화해 쫄깃하고 고소한 맛을 느낄 수 있고, 비건 치즈는 코코넛 오일로 만들었지만 체다치즈와 똑같은 맛을 낸다. 동물성 재료 없이도 빼어난 맛을 내는 음식을 아름다운 공간에서 즐겨 보시길.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/da110d6ec0fa4004a4137938a58c1c46.jpg?width=1000,https://guide.michelin.com/kr/ko/busan-region/busan_1025838/restaurant/arp
뉴러우멘관즈,한국,부산,빕구르망,2026,"수영구 수영로 388번길 25-4, Busan, 48311, KOR",+82 51-623-0251,,타이완,,,35.14029,129.10842,노랗고 커다란 간판이 유독 눈에 띄는 까닭에 뉴러우멘관즈를 찾는 데는 그리 오랜 시간이 걸리지 않는다. 대표 메뉴인 '홍샤우 우육면'은 간장으로 맛을 낸 소고기에 청경채와 배추갓 절임을 올리고 라유로 매운 맛을 더했다. 푸짐하게 차려 낸 한 그릇은 깊은 국물맛과 풍부한 감칠맛이 무척 매력적이다. 바삭하고 짭조름한 대만식 돼지갈비 튀김인 '파이구'와 '홍유초수' 같은 곁들임 메뉴도 우육면과 궁합이 좋다. 최고의 육수 맛을 위해 국수는 당일에 정한 양만 판매한다. 단출한 듯하지만 풍성한 대만식 대중 요리에 대만 맥주도 함께 곁들여 보자.,,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/d972f530624d44ac96a04878a662c725.jpg?width=1000,https://guide.michelin.com/kr/ko/busan-region/busan_1025838/restaurant/niurou-mian-guan-zi
합천국밥집,한국,부산,빕구르망,2026,"남구 용호로 235, Busan, 48593, KOR",+82 51-628-4898,,돼지국밥,,,35.11124,129.11127,부산을 상징하는 음식 돼지 국밥은 시대와 식성의 변화와 함께 다양한 모습으로 변모해 왔다. 이러한 변화 속에서도 합천국밥집의 돼지 국밥은 오랜 시간 원칙을 고수하며 한결같이 매력적인 맛으로 손님의 발길을 이끈다. 합천국밥집은 특유의 고기 토렴 노하우로 잡내를 잡아 돼지고기의 풍미를 살리는 것이 특징이다. 특히 감칠맛과 깔끔한 맛이 동시에 느껴지는 맑은 국물은 시간이 지날수록 다시 생각나는 맛이다. 또 다른 인기 메뉴인 수육은 수량이 정해져 있어 서두르지 않으면 맛보기 힘들다. 11시부터 1시까지는 1인 식사가 되지 않는다는 점도 참고하시기 바란다.,,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/82b30400fcd84f0e8aa9f23c38fd7bbf.jpeg?width=1000,https://guide.michelin.com/kr/ko/busan-region/busan_1025838/restaurant/hapcheon-gukbapjip
